"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1325120862933020675","https://twitter.com/OldTechAdverts/status/1325120862933020675","A tank sim from Ocean.  With a 3D views and 16 missions ti play through.
For the #AtariST and #Amiga computers. 
https://t.co/paPrtiEgQ4
#RetroGames #16bitlove https://t.co/eqHp61I0JR","2020-11-07 17:00 +0000","288.0","18.0","0.0625","0.0","1.0","4.0","0.0","0.0","0.0","3.0","0.0","0","0","0","0","0","10","10","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1325060492998696964","https://twitter.com/OldTechAdverts/status/1325060492998696964","Predator 2. Was @Schwarzenegger in this  movie? The artwork is pretty awesome on this one. For all the popular 8bit and 16bit computers. 
https://t.co/El2wWDcnwD
#RetroGames #8bitlove #16bitlove #atari #C64 #ZXSpectrum https://t.co/epBRWSgMzu","2020-11-07 13:00 +0000","549.0","58.0","0.10564663023679417","1.0","2.0","5.0","0.0","3.0","0.0","7.0","0.0","0","0","0","0","0","40","40","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1325017207106105344","https://twitter.com/OldTechAdverts/status/1325017207106105344","Datel also has a version for the #Amiga computers. Similar features and functions.
https://t.co/MQE5gPqGyn

#retrocomputing #16bitlove https://t.co/BACLPmn2cu https://t.co/KSrjUQd6Vu","2020-11-07 10:08 +0000","378.0","17.0","0.04497354497354497","1.0","1.0","3.0","0.0","0.0","0.0","4.0","0.0","0","0","0","0","0","8","8","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1325016123625115650","https://twitter.com/OldTechAdverts/status/1325016123625115650","Two sims from @micro_prose, Grand Prix racing and Golfing. The golf sim is endorsed by Jack Nicklaus. Surprised that no big name was endorsing the Grand Prix, but it was a very playable simulator. Loved it back in the day.
 https://t.co/zAClRm8lmh
#RetroGames #16bitlove https://t.co/5aCLeqnqOM","2020-11-07 10:03 +0000","344.0","18.0","0.05232558139534884","2.0","0.0","2.0","0.0","2.0","0.0","3.0","0.0","0","0","0","0","0","9","9","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1325007633531760641","https://twitter.com/OldTechAdverts/status/1325007633531760641","Ocean software on cartridge for the #C64. Faster loading than on Floppies or tape. 
https://t.co/1SikVhXmUf
#RetroGames #8bitlove https://t.co/NZtcMhGs9b","2020-11-07 09:30 +0000","299.0","14.0","0.046822742474916385","2.0","0.0","2.0","0.0","2.0","0.0","0.0","0.0","0","0","0","0","0","8","8","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1325007276709703681","https://twitter.com/OldTechAdverts/status/1325007276709703681","Football sim for the Amiga and Atari ST computers. From virgin games. 
Developed by Dino Dini who is famous for his kick off series of football sims. 
https://t.co/d3iQ7EBnRx
#RetroGames #16bitlove https://t.co/CBA79alC9n","2020-11-07 09:28 +0000","347.0","11.0","0.03170028818443804","1.0","0.0","4.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","5","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1325000923555487746","https://twitter.com/OldTechAdverts/status/1325000923555487746","@MJLambert_ The poke finder is an intriguing feature. What were you using it for?","2020-11-07 09:03 +0000","45.0","4.0","0.08888888888888889","0.0","1.0","0.0","0.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1325000637743034369","https://twitter.com/OldTechAdverts/status/1325000637743034369","@licenceware Ah yes, P2P. Forgot about them. Love Napster back in the day when I was struggling uni student.","2020-11-07 09:02 +0000","69.0","5.0","0.07246376811594203","0.0","1.0","0.0","0.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1324998493308657665","https://twitter.com/OldTechAdverts/status/1324998493308657665","Datel with its Action Replay VI Cartridge for the #c64. It has quite a few utilities. I would only use the Turbo loader. Not sure how effective the infinite lives generator is. Which one would you use the most?
https://t.co/i1BAFOrXLP
#retrocomputing #RetroGames #8bitlove https://t.co/1FiLKb3DxS","2020-11-07 08:53 +0000","604.0","47.0","0.07781456953642384","5.0","3.0","8.0","0.0","0.0","0.0","11.0","0.0","0","0","0","0","0","20","20","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1324996679146278918","https://twitter.com/OldTechAdverts/status/1324996679146278918","@AmigaRetweets @yawning_angel @EC64Forum @10MARC1 @AfRetro @Cloudscout @Gamrok @davbucci @makerhacks @Finselbix @supermegalandia @blakespot @jenkin7NICK @fgasking @miggybaz @BadDogDesigns_ @rhayadercompute @nivrig @edu_arana @planetdnews @SpiderMwa @LaPixelVixen Thanks for the shout out! Have a very #amiga weekend.","2020-11-07 08:46 +0000","112.0","6.0","0.05357142857142857","0.0","0.0","5.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
